market,event_phase,inclusion,window,window_slug,sample_filter,n_events,mean_car,std_car,se_car,ci_low_95,ci_high_95,t_stat,p_value
CN,announce,1,"[0,+20]",p0_p20,nonoverlap_120d,117,0.018379990472335222,0.1114629236236435,0.010304750934312129,-0.0018173213589165495,0.038577302303587,1.7836423790830938,0.07709667590852025
CN,announce,1,"[0,+60]",p0_p60,nonoverlap_120d,117,0.027583278312353715,0.17904896665235873,0.01655308282266465,-0.004860764020068999,0.06002732064477643,1.666352945119468,0.09834123135261215
CN,announce,1,"[0,+120]",p0_p120,nonoverlap_120d,117,0.015629484878666514,0.2562390680394345,0.023689310220340692,-0.03080156315320124,0.06206053291053427,0.6597695219190614,0.5107095668903934
CN,effective,0,"[0,+5]",p0_p5,nonoverlap_120d,117,0.006003155531358274,0.053934451337482855,0.004986241790033635,-0.0037698783771076506,0.015776189439824197,1.2039439289440832,0.23106224493386943
CN,effective,0,"[0,+20]",p0_p20,nonoverlap_120d,117,0.009033078366256607,0.09504216892591073,0.008786651625479008,-0.008188758819682248,0.02625491555219546,1.0280455799639334,0.3060672847390969
CN,effective,0,"[0,+60]",p0_p60,nonoverlap_120d,117,0.04039424883184743,0.1910626034633824,0.017663743938740227,0.005773310711916585,0.07501518695177828,2.28684524480988,0.024018667824932362
CN,effective,0,"[0,+120]",p0_p120,nonoverlap_120d,117,0.09369297202460446,0.279019871358516,0.025795396232217837,0.0431339954094575,0.1442519486397514,3.6321586682039086,0.0004198848827720206
CN,effective,1,"[0,+5]",p0_p5,nonoverlap_120d,117,-0.004944854106224806,0.05614551095945943,0.005190654324396316,-0.015118536582041583,0.005228828369591972,-0.9526456198371296,0.34275049817040804
CN,effective,1,"[0,+20]",p0_p20,nonoverlap_120d,117,-0.013719403116178745,0.1021836488191281,0.009446881675163376,-0.03223529119949896,0.004796484967141471,-1.4522679110344079,0.14912663587130628
CN,effective,1,"[0,+60]",p0_p60,nonoverlap_120d,117,-0.018197314275686577,0.17304651408891075,0.015998155886868443,-0.04955369981394873,0.013159071262575574,-1.1374632429118434,0.25768873981369017
CN,effective,1,"[0,+120]",p0_p120,nonoverlap_120d,117,-0.0018208182563011794,0.2535244821353109,0.023438346664726092,-0.047759977719164314,0.04411834120656196,-0.07768543926528096,0.9382121178760022
US,announce,0,"[0,+5]",p0_p5,nonoverlap_120d,110,0.0024429494185821913,0.05385505562836227,0.00513487807833837,-0.007621411614961014,0.012507310452125397,0.47575607079900173,0.6352002899761513
US,announce,0,"[0,+20]",p0_p20,nonoverlap_120d,110,0.010241145377604384,0.14222921354327758,0.01356102342113377,-0.016338460527817802,0.03682075128302657,0.755189712425714,0.4517638916787854
US,announce,0,"[0,+60]",p0_p60,nonoverlap_120d,110,0.011001011124930004,0.24162258144673024,0.023037809212640342,-0.03415309493184507,0.05615511718170507,0.47751984676103615,0.6339481460242498
US,announce,0,"[0,+120]",p0_p120,nonoverlap_120d,111,0.05825627212836741,0.3572820290289256,0.03391170945914812,-0.008210678411562908,0.12472322266829773,1.7178807278514245,0.08863212421486605
US,announce,1,"[0,+5]",p0_p5,nonoverlap_120d,251,0.008956848589061884,0.07278963083935322,0.0045944407589355,-4.825529845169617e-05,0.017961952476575463,1.9494970245599865,0.05235422825289104
US,announce,1,"[0,+20]",p0_p20,nonoverlap_120d,253,0.0037459824858478547,0.09987970197708256,0.0062793830627174835,-0.008561608317078412,0.01605357328877412,0.5965526307972575,0.5513416266184231
US,announce,1,"[0,+60]",p0_p60,nonoverlap_120d,253,0.007044184695407216,0.16610048995137316,0.010442648332581598,-0.013423406036452715,0.027511775427267147,0.674559218223312,0.500574214600473
US,announce,1,"[0,+120]",p0_p120,nonoverlap_120d,253,0.022276183086191045,0.20041576350508222,0.012600031096850555,-0.002419877863636042,0.04697224403601813,1.7679466752871025,0.07827983553176138
US,effective,0,"[0,+5]",p0_p5,nonoverlap_120d,103,0.00985435447641408,0.10393158630307238,0.010240683491047625,-0.010217385166039266,0.029926094118867423,0.9622750751967607,0.3381871579422777
US,effective,0,"[0,+20]",p0_p20,nonoverlap_120d,103,0.01633711569861982,0.176804566791987,0.017421071617329913,-0.01780818467134681,0.05048241606858645,0.9377790332007013,0.35057321777225764
US,effective,0,"[0,+60]",p0_p60,nonoverlap_120d,103,0.01829901192321277,0.2892934220148869,0.028504927869160673,-0.037570646700342145,0.07416867054676769,0.6419595940465569,0.5223395558101419
US,effective,0,"[0,+120]",p0_p120,nonoverlap_120d,104,0.0597311810256492,0.3903544958839847,0.038277407533290626,-0.015292537739600431,0.13475489979089883,1.5604813615890734,0.12171357384645083
US,effective,1,"[0,+5]",p0_p5,nonoverlap_120d,253,-0.006058309015922409,0.05163989992888004,0.0032465726925000058,-0.01242159149322242,0.00030497346137760284,-1.866062949989652,0.06319422957040553
US,effective,1,"[0,+20]",p0_p20,nonoverlap_120d,253,-0.009154434425234578,0.08757303862506018,0.0055056697668069005,-0.019945547168176102,0.0016366783177069466,-1.6627285712676947,0.09761001294855205
US,effective,1,"[0,+60]",p0_p60,nonoverlap_120d,253,-0.0024105028432430736,0.16524673451949673,0.01038897318845814,-0.02277289029262103,0.01795188460613488,-0.23202512890504665,0.8167068056760423
US,effective,1,"[0,+120]",p0_p120,nonoverlap_120d,253,0.005958846570167927,0.209004276342853,0.013139986272726068,-0.019795526524375166,0.03171321966471102,0.45348955824530585,0.6505865215469099
